sequence_id,center_speed_mean,center_speed_max,center_speed_std,center_acceleration_mean,center_acceleration_max,center_acceleration_std,vertical_range,vertical_drop,sudden_vertical_change,torso_angle_mean,torso_angle_max,torso_angle_std,body_height_change,body_height_range,mean_joint_speed,max_joint_speed,std_joint_speed,instability_score,rf_prob_low,rf_prob_moderate,rf_prob_high,stgcn_logit_low,stgcn_logit_moderate,stgcn_logit_high,split,dataset,risk_level
S013C001P028R002A009,0.0141624985,0.07518643,0.012635394,0.010731362,0.055440363,0.011528386,0.33256468,-0.24960005,0.061692,9.245307,28.066198,8.49178,0.96914196,1.8223386,0.030748287,0.51247907,0.04216012,0.054795515,0.9880609828343158,0.011939017165684173,0.0,4.633312702178955,-1.7771170139312744,-5.460719585418701,train,NTU,low_risk
S013C001P028R002A042,0.02590192,0.09844896,0.020154921,0.038961597,0.15383863,0.027321912,0.15345186,0.095579624,0.06092775,8.892637,20.181028,5.187761,-0.6902442,0.99642134,0.06072824,1.5338432,0.096606754,0.11676168,0.0,0.9927414164897715,0.007258583510228489,-1.5712896585464478,4.7973761558532715,-4.008047580718994,train,NTU,moderate_risk
S013C001P028R002A043,0.023351071,0.15625796,0.022575226,0.012579024,0.121817544,0.019056523,0.5641269,0.23347542,0.06114769,19.837399,70.66134,24.357416,-1.220231,2.3767178,0.05073588,1.169412,0.0832968,0.10587202,0.11772776094448709,0.057678124228026956,0.8245941148274862,-9.332462310791016,-1.2069565057754517,6.2130608558654785,train,NTU,high_risk
S013C001P037R001A008,0.022908548,0.09984367,0.022414139,0.021609766,0.09439057,0.021508742,0.6706455,0.5292884,0.08069551,14.955825,47.156776,12.966809,-1.4224167,2.4864583,0.054401256,0.9663895,0.06870895,0.09112309,0.788364752633505,0.030978315859702506,0.18065693150679263,8.583902359008789,-6.315315246582031,-6.3730597496032715,test,NTU,low_risk
S013C001P037R001A009,0.022958912,0.122175254,0.023289904,0.023344152,0.17391643,0.024068829,0.7189529,-0.5370054,0.12137887,8.201779,24.604145,7.1486735,1.6292467,2.582557,0.044751395,1.0724107,0.06672431,0.09001421,0.9986012809139468,0.0004540344677240769,0.0009446846183291276,9.087103843688965,-5.032458782196045,-7.546239376068115,test,NTU,low_risk
S013C001P037R001A042,0.024955546,0.14994667,0.020585738,0.03600711,0.15929578,0.02707036,0.095431685,-0.029717445,0.0575971,4.3410783,9.110992,2.234357,-0.38519573,0.7971935,0.060346663,1.4383466,0.08816241,0.108748145,0.001719312275089964,0.9948887952700098,0.0033918924549002183,-4.082944393157959,4.701216697692871,-2.287445545196533,test,NTU,moderate_risk
S013C001P037R001A043,0.028664611,0.105396256,0.023976889,0.025835626,0.13004503,0.02491725,1.0792457,0.96835136,0.08717975,14.980899,50.983932,14.001666,-3.2415857,3.8568594,0.06533869,0.62803274,0.08085742,0.1048343,0.020920940248692798,0.21577482027734865,0.7633042394739588,-3.7670159339904785,-2.0621204376220703,1.9781208038330078,test,NTU,high_risk
S013C001P037R002A008,0.024922382,0.17980891,0.0284065,0.02621972,0.17635405,0.032356907,0.7913009,0.73375636,0.08488037,11.804646,32.01919,9.452498,-1.533951,2.3350437,0.04985588,1.5680794,0.07895554,0.10736204,0.907601777739161,0.034682602596883064,0.05771561966395623,7.530551433563232,-4.723320960998535,-6.343137741088867,test,NTU,low_risk
S013C001P037R002A009,0.016377661,0.12867324,0.019419985,0.012219067,0.12189814,0.018746188,0.70219576,-0.54861987,0.09633857,12.197312,19.527283,4.982778,0.92149067,1.8619952,0.03157781,0.37771273,0.040936228,0.060356215,0.9978250718390804,0.0021749281609195403,0.0,6.620957851409912,-5.498088359832764,-4.476969242095947,test,NTU,low_risk
S013C001P037R002A042,0.023723772,0.0893497,0.017441602,0.03275797,0.12637374,0.026540425,0.19044924,0.020100057,0.07194644,2.736219,12.206542,2.2629511,-0.13092756,0.6832404,0.057669498,0.9839151,0.07539348,0.09283508,0.001719312275089964,0.9982806877249101,0.0,-5.6150221824646,4.645816326141357,-1.2535741329193115,test,NTU,moderate_risk
S013C001P037R002A043,0.031909782,0.2498208,0.038740233,0.030025018,0.26606888,0.042127695,0.95443577,0.7421618,0.09970027,10.394729,21.948168,6.623891,-3.0489578,3.9231343,0.062235653,1.04622,0.09163292,0.13037315,0.022010747164461008,0.07343318714354578,0.9045560656919933,-8.497247695922852,-3.1595022678375244,7.177541255950928,test,NTU,high_risk
S013C002P007R001A008,0.020032022,0.12512776,0.020868603,0.020127214,0.20581943,0.028526621,0.40327078,0.25745332,0.079933345,15.318407,36.700306,8.388602,-1.1853456,1.4368134,0.044316582,0.93523306,0.08010506,0.100973666,0.567345810726112,0.2791675286399647,0.15348666063392308,3.3004379272460938,0.5210838317871094,-5.981215953826904,val,NTU,low_risk
S013C002P007R001A009,0.03582814,0.22865757,0.03649044,0.036448307,0.23052506,0.038834386,0.6964097,-0.27333272,0.104754,11.915005,30.350477,10.871325,0.73966837,1.2691526,0.069433466,1.6429207,0.118628375,0.15511882,0.8358942256446934,0.13200490200191572,0.03210087235339038,4.23905611038208,0.015663497149944305,-6.4883599281311035,val,NTU,low_risk
S013C002P007R001A042,0.049633503,0.3026467,0.04932838,0.07580013,0.34679624,0.06950616,0.2576772,0.0392645,0.117084384,10.57384,29.893356,9.952196,-1.3660355,1.4154663,0.09945895,1.961588,0.15269366,0.20202205,0.04911239460702516,0.8366506158011067,0.11423698959186804,0.4391742944717407,1.284954309463501,-3.963489294052124,val,NTU,moderate_risk
S013C002P007R001A043,0.03219653,0.23145138,0.040438738,0.03750403,0.28378674,0.052945517,0.57791466,0.4229173,0.06321585,15.42134,79.96126,23.84763,-2.4648693,2.9240246,0.08039589,2.2635124,0.14009239,0.18053113,0.18755879101746517,0.04658182945076231,0.7658593795317723,-7.785752296447754,-1.3739013671875,5.356882095336914,val,NTU,high_risk
S013C002P007R002A008,0.034477565,0.22065574,0.042374562,0.044870634,0.23097354,0.052394576,0.43753198,0.2364273,0.20476073,2.7294235,21.75774,2.9131958,-0.8363948,1.460413,0.06652066,0.57903624,0.088035926,0.13041049,0.37609561269314357,0.49682738160922507,0.1270770056976316,3.737724781036377,0.6220220327377319,-6.5056867599487305,val,NTU,low_risk
S013C002P007R002A009,0.048225604,0.34801558,0.06907467,0.067287244,0.6478015,0.10898057,0.66917706,-0.20815492,0.26496813,5.896172,44.089767,8.533862,0.83455753,2.3760495,0.08285395,1.0175481,0.1219125,0.19098717,0.8531075088042088,0.13185569299424468,0.015036798201546197,4.336367607116699,-1.4807190895080566,-4.973984241485596,val,NTU,low_risk
S013C002P007R002A042,0.017238868,0.111744635,0.016221069,0.018301591,0.15119496,0.023044135,0.11063254,0.08357823,0.03458917,8.694156,17.477337,5.88577,-0.46774292,0.71215534,0.044736728,0.37405258,0.04774904,0.063970104,0.032154040786152076,0.9486938249049156,0.01915213430893238,-2.5103697776794434,4.345475673675537,-3.1567351818084717,val,NTU,moderate_risk
S013C002P007R002A043,0.030883148,0.19453451,0.03986117,0.02952337,0.32867327,0.04546406,0.5261885,0.342553,0.18799254,9.510588,39.993675,9.757083,-1.4744825,2.4810843,0.059674807,0.72036,0.08879475,0.12865593,0.8495339994028734,0.056561308371692896,0.09390469222543349,-8.158712387084961,-0.5307067036628723,4.640251636505127,val,NTU,high_risk
S013C002P008R001A008,0.023498286,0.1466058,0.022361998,0.027264992,0.15565856,0.027898908,0.30617577,0.23322788,0.14086956,22.817049,46.329456,13.855967,-0.6065097,1.9028134,0.049998175,0.878331,0.071935356,0.09429735,0.5704966889211617,0.2858493329716342,0.1436539781072039,6.913143634796143,-5.26688814163208,-6.130766868591309,train,NTU,low_risk
S013C002P008R001A009,0.020475755,0.18952423,0.028147727,0.021229368,0.18935873,0.028185654,0.321722,-0.28317335,0.08138758,9.27883,30.66733,8.124078,0.9511962,1.1636858,0.03957572,1.0678471,0.07660198,0.10474971,0.8905540717139746,0.09592154662632758,0.013524381659697132,6.500999927520752,-3.9938809871673584,-6.653796195983887,train,NTU,low_risk
S013C002P008R001A042,0.06797081,0.35090154,0.069649346,0.10808861,0.46946153,0.103736825,0.4818266,0.16123396,0.2793604,17.966938,60.519283,15.740859,-0.23583698,2.795509,0.15201448,2.1111312,0.21490677,0.28455612,0.09718892893809042,0.8810073799453363,0.021803691116572977,-3.0833446979522705,4.34956169128418,-2.930091619491577,train,NTU,moderate_risk
S013C002P008R001A043,0.04306209,0.26715466,0.045966156,0.034923226,0.1904074,0.039007794,1.2527413,1.1069733,0.1541715,7.9747224,18.838312,5.749618,-3.5267844,3.9479182,0.08174204,0.89180887,0.11648988,0.16245604,0.02263709140696721,0.05605371888838255,0.9213091897046501,-7.405839920043945,-3.809823751449585,7.025343894958496,train,NTU,high_risk
S013C002P008R002A008,0.016881196,0.0795417,0.014196003,0.012869748,0.0895592,0.013085524,0.27294576,0.24805665,0.06612575,7.715452,20.524424,6.6661286,-0.85437536,1.1475668,0.034872703,0.65417135,0.044597674,0.05879368,0.6171542157713323,0.35259017520580094,0.030255609022866493,0.706373929977417,-0.8723210692405701,-2.934617757797241,train,NTU,low_risk
S013C002P008R002A009,0.016401662,0.059642527,0.011662535,0.012877472,0.06015365,0.010912165,0.32355106,-0.25609136,0.029934287,7.09811,23.265343,5.604983,1.2128849,1.3616776,0.040121134,0.24900432,0.038982335,0.05064487,0.9838999209905249,0.01610007900947513,0.0,5.241332054138184,-2.925628185272217,-5.96681547164917,train,NTU,low_risk
S013C002P008R002A042,0.035111573,0.22592719,0.03569885,0.039972953,0.36934453,0.049664386,0.2592314,0.12447727,0.09978694,13.602139,38.182793,10.528792,-0.97244215,1.4525857,0.0894648,0.9410819,0.11230133,0.14800018,0.016683454520176208,0.9078226785791217,0.07549386690070202,-3.1273715496063232,4.480858325958252,-2.9532814025878906,train,NTU,moderate_risk
S013C002P008R002A043,0.02369919,0.094585694,0.022407584,0.018190555,0.09874205,0.020636464,0.61607134,0.5223693,0.055504262,20.691101,56.007343,21.504152,-2.6635308,3.0316386,0.04717478,0.81329495,0.07203861,0.0944462,0.021695058500763805,0.14142728885611722,0.8368776526431191,-4.7242913246154785,0.011402943171560764,1.8872742652893066,train,NTU,high_risk
S013C002P015R001A008,0.023295589,0.111201726,0.018845804,0.018972421,0.076672554,0.017645534,0.7372212,0.52951765,0.060826838,12.729684,25.997318,7.005979,-1.7966678,2.132038,0.045840435,0.84143454,0.07007645,0.088922255,0.5137613550797372,0.2003552346385056,0.28588341028175723,0.9840452671051025,-1.4612706899642944,-2.1694414615631104,test,NTU,low_risk
S013C002P015R001A009,0.025063043,0.059429325,0.017198795,0.015528628,0.07489655,0.018667763,0.5379584,-0.4077547,0.044505775,8.9955435,22.090921,6.2107716,1.3745699,1.6029382,0.04715469,0.5153772,0.06457108,0.081769876,0.992699733165908,0.007300266834091979,0.0,1.6603243350982666,-1.689861536026001,-1.815788745880127,test,NTU,low_risk
S013C002P015R001A042,0.03491699,0.15664363,0.028174158,0.042301547,0.15500298,0.032958303,0.22713816,0.023594856,0.086339414,5.3055086,14.047563,3.8670304,0.012040138,0.88723135,0.082594804,1.2047877,0.115181744,0.1433559,0.0,1.0,0.0,-1.478647232055664,3.5923242568969727,-3.1580488681793213,test,NTU,moderate_risk
S013C002P015R001A043,0.016432716,0.0776916,0.018577289,0.010728065,0.08083354,0.016414985,0.36285302,0.28438127,0.068176866,17.816614,47.316772,18.090494,-2.051244,2.5013113,0.04247584,0.39851144,0.055183366,0.07376066,0.040205502506888535,0.6770614861456282,0.282733011347483,-4.594449520111084,2.9341752529144287,-0.25240597128868103,test,NTU,high_risk
S013C002P015R002A008,0.015374351,0.11346272,0.018087218,0.010809795,0.08499623,0.016434902,0.45964545,0.29856247,0.041282088,7.1276903,16.288404,5.2124968,-1.0318394,1.597502,0.030252185,0.76370674,0.06014249,0.07822971,0.7373796730147094,0.24453243711743458,0.01808788986785585,4.8178629875183105,-0.1539226770401001,-6.683602809906006,test,NTU,low_risk
S013C002P015R002A009,0.012391095,0.065227315,0.0109514585,0.0064742863,0.045683157,0.00878126,0.4412196,-0.39439714,0.021626294,10.604834,17.99241,4.099366,1.169838,1.4029315,0.023319183,0.39209622,0.033344865,0.044296324,0.9397174558442294,0.058251048092778535,0.002031496062992126,6.855722427368164,-4.8341240882873535,-5.121870040893555,test,NTU,low_risk
S013C002P015R002A042,0.016528344,0.08249034,0.014735216,0.017485207,0.09771301,0.016855136,0.11691314,0.06946778,0.037841797,3.105267,5.9433603,1.6218417,-0.42857742,0.90638924,0.03799346,0.7867927,0.06627547,0.081010684,0.009879962823031668,0.9704393724968454,0.019680664680122955,-2.01930832862854,5.21524715423584,-4.2258830070495605,test,NTU,moderate_risk
S013C002P015R002A043,0.015972417,0.08927299,0.015679862,0.008712167,0.07043637,0.013004,0.4925982,0.22673544,0.068469256,6.689409,18.935286,5.2088714,-2.2361088,2.4818122,0.03657263,0.26275143,0.043314535,0.058994398,0.030502645471180555,0.7884624373380045,0.18103491719081463,-4.819199085235596,-0.8367562890052795,2.654554605484009,test,NTU,high_risk
S013C002P016R001A008,0.022338154,0.085340224,0.018513031,0.016414843,0.104309626,0.018139912,0.701993,0.5996605,0.05355373,12.069959,38.53853,12.486286,-1.616651,1.927649,0.047826707,0.5540326,0.06433597,0.082849,0.7870741600894536,0.07466542774206603,0.1382604121684798,5.782108306884766,-0.6247363686561584,-7.475589275360107,train,NTU,low_risk
S013C002P016R001A009,0.022005528,0.062247958,0.014890952,0.01460522,0.056125645,0.014324332,0.5470971,-0.32141578,0.0479303,13.104349,26.026394,6.345897,1.0860634,1.8030214,0.04683924,0.61050415,0.062319264,0.07721022,0.9904859314993337,0.006666666666666667,0.00284740183399953,8.007515907287598,-5.516546726226807,-6.197643280029297,train,NTU,low_risk
S013C002P016R001A042,0.048101332,0.1860019,0.03401803,0.07372322,0.26015434,0.04629527,0.199781,-0.07332718,0.07132435,5.7993746,16.920023,2.8610609,0.07163191,0.7093854,0.11718087,1.3290192,0.14092599,0.17494401,0.0,1.0,0.0,-2.5083229541778564,4.950446605682373,-3.469724178314209,train,NTU,moderate_risk
S013C002P016R001A043,0.017568352,0.07601763,0.01628045,0.014797692,0.07922505,0.015273869,0.43613154,0.3666622,0.043652415,15.853318,41.83637,11.152428,-2.4872184,2.588706,0.04304819,0.8838598,0.06437653,0.08065698,0.017086592298423478,0.24580851472528262,0.7371048929762942,-5.450220108032227,-0.8889715671539307,3.2915773391723633,train,NTU,high_risk
S013C002P016R002A008,0.015614696,0.08473739,0.015877338,0.010684367,0.08620517,0.012146899,0.54609686,0.40106827,0.069384664,3.0294154,8.76167,2.9068463,-0.96736336,1.5519297,0.02896915,0.56024766,0.043170847,0.059048183,0.9336979199610994,0.06126914196248439,0.0050329380764163375,7.352231979370117,-3.6573026180267334,-6.696049690246582,train,NTU,low_risk
S013C002P016R002A009,0.013430349,0.11268637,0.016880319,0.009507254,0.07022651,0.0137132155,0.56461203,-0.47130463,0.05007851,3.711989,5.949592,1.8634228,1.2290745,1.6514552,0.024731265,0.27536228,0.031617206,0.048497524,0.9933333333333333,0.006666666666666667,0.0,8.492199897766113,-5.236044883728027,-6.683756351470947,train,NTU,low_risk
S013C002P016R002A042,0.019121446,0.06996928,0.0145513285,0.02022099,0.08579608,0.016800724,0.15495294,0.100218356,0.031989574,1.641607,5.9048343,1.4641206,-0.62711143,0.62711143,0.047642276,0.8573438,0.06754299,0.08209432,0.006687859438761115,0.9667626392878795,0.02654950127335945,-3.6845571994781494,4.628566741943359,-2.4486587047576904,train,NTU,moderate_risk
S013C002P016R002A043,0.025739415,0.2002983,0.036335457,0.018082999,0.3487638,0.04385653,0.5630758,0.4306884,0.156425,4.417383,17.637363,3.678882,-2.3468795,2.6104226,0.05055035,0.7011119,0.07630781,0.11264327,0.0677366377892234,0.14015342714637055,0.7921099350644063,-5.944366931915283,-2.4956982135772705,4.755942344665527,train,NTU,high_risk
S013C002P017R001A008,0.02938937,0.083995886,0.019032842,0.030059664,0.1189865,0.023658192,0.59377956,0.42249376,0.070212185,7.909216,20.059689,5.71705,-1.0572367,2.1917791,0.060823075,0.6496085,0.06760934,0.08664218,0.9389887223185366,0.016519588737191525,0.044491688944271635,8.400842666625977,-4.98460054397583,-7.174770832061768,val,NTU,low_risk
S013C002P017R001A009,0.020258993,0.12900236,0.023163728,0.016443195,0.13438961,0.022311717,0.57366157,-0.34581637,0.074694335,6.896171,16.539804,4.1046243,1.1669044,1.5601015,0.03751555,0.61502326,0.05695827,0.080121994,1.0,0.0,0.0,8.287772178649902,-5.202427387237549,-6.789588928222656,val,NTU,low_risk
S013C002P017R001A042,0.06164376,0.1982342,0.041144334,0.092208885,0.2520054,0.054723933,0.41731566,-0.2536869,0.15604502,4.0034266,13.248301,2.5777688,-0.32375288,1.0900545,0.13604671,1.6748264,0.17984109,0.22098541,0.18674720404084963,0.7544128165381921,0.058839979420958574,-2.1785435676574707,2.6311330795288086,-1.9546539783477783,val,NTU,moderate_risk
S013C002P017R001A043,0.029418495,0.16367604,0.030249432,0.027147269,0.20219567,0.03312775,0.73349094,0.48352712,0.132592,11.994253,31.536106,10.091338,-2.0605254,3.6009274,0.070283726,0.74606514,0.08663333,0.116882764,0.13469830775368766,0.039265333141312385,0.8260363591049997,-7.064602851867676,-1.4048779010772705,4.9039530754089355,val,NTU,high_risk
S013C002P017R002A008,0.01849915,0.117403105,0.015805416,0.016372098,0.0873881,0.0155455675,0.5110278,0.38832697,0.103642255,4.2727003,8.910116,1.8143944,-1.1752877,1.5949111,0.035879686,0.67499465,0.047650564,0.063455984,0.9657015534493208,0.028781896557775025,0.005516549992904084,5.028644561767578,-1.6869802474975586,-6.141199111938477,val,NTU,low_risk
S013C002P017R002A009,0.01931813,0.10858462,0.020740302,0.012879334,0.11449391,0.018724563,0.43790668,-0.15455371,0.064534724,4.342383,10.326407,2.5607574,0.8555784,1.3384929,0.03361548,0.5634196,0.05926413,0.08000443,0.8527860632425192,0.12347930691720933,0.02373462984027148,5.682851791381836,-4.260250568389893,-4.38710880279541,val,NTU,low_risk
S013C002P017R002A042,0.022707693,0.117476515,0.018072028,0.0306343,0.122172125,0.023494668,0.099816024,-0.0069010854,0.033435643,3.325074,9.27555,2.558939,0.0019230843,0.44700956,0.05469273,1.222312,0.08262377,0.100695804,0.0034269359030917146,0.9889467551963848,0.007626308900523559,-2.9660708904266357,5.254506587982178,-3.4559500217437744,val,NTU,moderate_risk
S013C002P017R002A043,0.017965024,0.07348292,0.017554928,0.013309773,0.07271173,0.018365946,0.38181478,0.29183373,0.0437634,9.512783,31.821102,10.66331,-1.7148817,2.2294157,0.038142744,0.41817918,0.048104912,0.065659836,0.2689719965999492,0.524681387253038,0.20634661614701247,-4.7033185958862305,-1.0935391187667847,2.1623315811157227,val,NTU,high_risk
S013C002P018R001A008,0.042498764,0.105443485,0.025696343,0.035521872,0.17907132,0.036089588,0.5851973,0.40593505,0.09397955,10.4352455,19.652266,4.9313135,-1.3808603,1.7625077,0.08631057,0.78821456,0.08162369,0.10732003,0.8866585432238387,0.05474025982227079,0.05860119695389052,1.6424593925476074,-0.28608694672584534,-3.386082172393799,train,NTU,low_risk
S013C002P018R001A009,0.036213245,0.13044402,0.027496153,0.025867734,0.17019291,0.031293094,0.496371,-0.30626738,0.102941126,3.9174697,12.302641,2.9754314,0.612998,1.1128168,0.06998572,0.76076263,0.09078407,0.118280225,0.8418979441322575,0.14169395056719603,0.016408105300546247,4.0212225914001465,-3.8970885276794434,-2.603893995285034,train,NTU,low_risk
S013C002P018R001A042,0.07836361,0.5831327,0.082018025,0.099948,0.6504436,0.10558152,0.78201157,0.046317697,0.55526316,8.649036,72.25066,9.613966,0.17533779,2.5812526,0.16399941,2.1229887,0.2101909,0.29220894,0.07792637622051261,0.905144073401878,0.016929550377609622,-1.9228918552398682,4.500544548034668,-4.1512017250061035,train,NTU,moderate_risk
S013C002P018R001A043,0.042235147,0.23786962,0.038364876,0.033241495,0.16394861,0.04014956,0.9332812,0.66482127,0.18584114,9.027125,85.97238,16.84,-2.7145057,4.2305937,0.091192365,1.1283089,0.109490335,0.1478552,0.025870929232239798,0.05335830591231482,0.9207707648554454,-4.335111141204834,-0.37628304958343506,2.0302743911743164,train,NTU,high_risk
S013C002P018R002A008,0.01747949,0.045320723,0.0110931145,0.016031895,0.059199978,0.010792656,0.36666706,0.29298344,0.03530687,4.654438,14.176037,3.9321198,-1.0720682,1.5931578,0.035681516,0.5583939,0.03999203,0.051085144,0.701750286569421,0.2672555932432166,0.030994120187362504,3.844907760620117,-2.07584547996521,-3.971465826034546,train,NTU,low_risk
S013C002P018R002A009,0.015075044,0.062093038,0.01384542,0.008283292,0.056371022,0.010878895,0.4454773,-0.2909488,0.049304307,4.001718,10.0848465,2.7810473,1.1996725,1.4417646,0.028729074,0.6510078,0.043393925,0.057239346,0.9750474748665203,0.01828650229001787,0.006666022843461627,4.454874515533447,-3.6832430362701416,-3.3481061458587646,train,NTU,low_risk
S013C002P018R002A042,0.038732886,0.108331464,0.023375114,0.05851786,0.18167825,0.033466075,0.19629866,-0.09858954,0.09795421,2.4428623,7.8815894,1.7852029,-0.11667013,0.9823127,0.081381716,1.5486101,0.09440057,0.117775686,0.0028539629975261175,0.990337415705085,0.006808621297388726,-0.5993468761444092,4.758730888366699,-4.966770172119141,train,NTU,moderate_risk
S013C002P018R002A043,0.036195856,0.12611257,0.029699886,0.0314451,0.19086055,0.039307702,0.6290995,0.5759605,0.114395335,7.6660533,31.705576,8.954696,-2.4004643,2.7610838,0.06611618,0.7465313,0.06879836,0.09849825,0.040151225418952385,0.04262941274790882,0.9172193618331389,-3.526804208755493,-1.6470319032669067,2.61051869392395,train,NTU,high_risk
S013C002P019R001A008,0.024361843,0.1653526,0.025072029,0.026910512,0.14082861,0.02660492,0.83609354,0.7751091,0.06695044,33.27303,54.027706,16.509792,-1.568378,1.9831603,0.049994696,1.167983,0.098361775,0.123433806,0.816573280005737,0.051771460457925106,0.13165525953633803,2.693382501602173,-2.7545595169067383,-2.8083853721618652,train,NTU,low_risk
S013C002P019R001A009,0.03394709,0.18292196,0.036669318,0.04028276,0.299254,0.04650016,0.5257961,-0.23639137,0.11412038,9.417344,17.089077,4.2987165,1.059881,2.0709026,0.06440677,1.1525798,0.117058046,0.15372737,0.9933953311837327,0.0015984739848020387,0.005006194831465247,4.264830112457275,-3.660511016845703,-3.7140588760375977,train,NTU,low_risk
S013C002P019R001A042,0.018557888,0.092701785,0.014644173,0.01874887,0.09703227,0.017188458,0.14213866,-0.02847439,0.030393898,14.006115,27.380272,7.2954054,-0.05262518,0.5379553,0.038905114,0.8334715,0.060529236,0.07517341,0.02374131864474866,0.9649263903148839,0.011332291040367556,-1.31979238986969,3.8173301219940186,-3.2918519973754883,train,NTU,moderate_risk
S013C002P019R001A043,0.026827073,0.21396515,0.03117878,0.026255928,0.21637875,0.031829223,0.9318369,0.7409508,0.21163654,21.667812,40.157528,9.713186,-2.8929453,3.7807097,0.0587537,1.2897099,0.10449532,0.13567409,0.021466120805146153,0.020941141688163335,0.9575927375066908,-5.391965866088867,-0.569336473941803,2.5752689838409424,train,NTU,high_risk
S013C002P019R002A008,0.03726024,0.23787725,0.047766693,0.04426942,0.27143246,0.06167032,0.8126616,0.56337667,0.19372573,7.207897,42.053047,9.2111435,-1.7195513,2.4469268,0.07539775,0.8282028,0.10415803,0.15192473,0.9157785349862481,0.04529166667744201,0.03892979833631012,4.557886123657227,-1.0659990310668945,-5.661396026611328,train,NTU,low_risk
S013C002P019R002A009,0.0155921765,0.06972347,0.014843287,0.012984296,0.08610875,0.014762723,0.52237463,-0.3884751,0.045404434,4.286117,10.7592125,2.3320005,1.4521227,2.0157833,0.028518602,0.22112718,0.034045964,0.04888925,1.0,0.0,0.0,8.561951637268066,-6.212202548980713,-5.971761226654053,train,NTU,low_risk
S013C002P019R002A042,0.014081211,0.044232942,0.010233546,0.0140554,0.054288696,0.010581118,0.07433492,-0.017338276,0.021315455,2.9254236,7.74401,2.2771456,-0.013715744,0.4712305,0.03443003,0.4472131,0.04530013,0.055533677,0.0,0.9921640488656196,0.007835951134380454,-2.590073585510254,4.414310455322266,-3.1208791732788086,train,NTU,moderate_risk
S013C002P019R002A043,0.015730724,0.113995396,0.018886939,0.0097054215,0.12126335,0.017266355,0.53096855,0.36650237,0.06624901,4.8472857,35.363308,7.987813,-1.9556777,2.4764907,0.027462836,0.3496877,0.038123943,0.05701088,0.04397301920860834,0.3711299449089765,0.5848970358824156,-10.482842445373535,-1.1264595985412598,6.782607555389404,train,NTU,high_risk
S013C002P025R001A008,0.040503994,0.23222862,0.040731445,0.0434787,0.24713978,0.04685477,0.8609543,0.7972224,0.17844284,12.755128,40.02698,13.811119,-2.062478,2.6202078,0.07667066,1.951706,0.13188702,0.17261846,0.6217494367935604,0.032505905430978,0.3457446577754618,4.558154582977295,-6.19180965423584,-2.834172487258911,train,NTU,low_risk
S013C002P025R001A009,0.026436532,0.09122065,0.02081221,0.02843492,0.14183652,0.022661867,0.79298854,-0.79298854,0.080379814,11.176776,35.617245,9.042841,2.0278788,2.330607,0.05363464,0.6441839,0.06664551,0.08745772,0.9966666666666667,0.0,0.0033333333333333335,6.826951503753662,-5.1755781173706055,-5.482274532318115,train,NTU,low_risk
S013C002P025R001A042,0.03089793,0.14746019,0.03032414,0.0368814,0.14378034,0.036787894,0.4834881,0.26971382,0.11280048,22.959915,51.403633,16.536623,-1.8209238,2.4566257,0.072108716,1.1018097,0.12042368,0.15074782,0.26204187536952817,0.4743557625530257,0.2636023620774463,-1.2209581136703491,3.038508176803589,-2.902353048324585,train,NTU,moderate_risk
S013C002P025R001A043,0.027496088,0.17129032,0.031357538,0.02489494,0.1379063,0.03070796,0.25275302,0.18463778,0.1081413,35.63245,89.8104,28.905731,-2.9642217,3.185768,0.06370868,0.831357,0.08606401,0.11742155,0.023346814845358707,0.0238886519446874,0.9527645332099539,-6.592098236083984,-1.5056341886520386,4.580497741699219,train,NTU,high_risk
S013C002P025R002A008,0.039737012,0.24208684,0.04436419,0.045175713,0.24799903,0.047744125,1.0243198,0.69349027,0.18852861,4.5433455,31.813353,5.8938236,-1.9974694,3.0844877,0.08281506,1.4529434,0.12374119,0.16810538,0.5848969181772907,0.02264269766377367,0.3924603841589357,3.5215437412261963,-4.134769916534424,-2.2267062664031982,train,NTU,low_risk
S013C002P025R002A009,0.04021806,0.26159182,0.039364163,0.043067023,0.28610793,0.046209354,0.9449797,-0.8664658,0.17413604,4.7788715,22.799362,5.35113,2.577578,3.4241662,0.07845845,0.97038615,0.10978405,0.14914821,0.9983530531755745,0.0,0.0016469468244254047,4.396384239196777,-3.0760440826416016,-3.8831679821014404,train,NTU,low_risk
S013C002P025R002A042,0.038833886,0.24912997,0.044971533,0.0482116,0.32833603,0.06398742,0.53907067,0.15563023,0.18104392,8.800754,26.14162,6.9731593,-1.3540039,2.1796587,0.08558957,1.137498,0.112882555,0.15785408,0.261006699113888,0.6507086259264105,0.08828467495970173,-3.5433695316314697,4.35999870300293,-2.484362840652466,train,NTU,moderate_risk
S013C002P025R002A043,0.030729828,0.146708,0.03526071,0.027023014,0.20469348,0.035866812,0.5535021,0.47010052,0.080759406,13.950009,35.035587,12.585355,-1.8785806,1.971111,0.06393893,1.0646098,0.11127138,0.14653209,0.17356266791090053,0.08002320516439064,0.746414126924709,-9.01626968383789,0.19088412821292877,4.752863883972168,train,NTU,high_risk
